PORT_NAME_FROM,PORT_NAME_TO,DISTANCE
SOHAR,QINGDAO,5749.93
SOHAR,RIO GRANDE (BRAZIL),7914.06
SOHAR,RIZHAO,5434
SOHAR,SAGUNTO,4469.64
SOHAR,SAN LORENZO-SAN MARTIN,8331.84
SOHAR,SAN NICOLAS (ARGENTINA),8433.5
SOHAR,SANTOS,8012.33
SOHAR,SAO FRANCISCO DO SUL,8222.49
SOHAR,SOKHNA,2659.14
SOHAR,SON DUONG,4235.1
SOHAR,TUTICORIN,1665.66
SOHAR,VITORIA,7349.2
SOHAR,WILMINGTON (USA-N CAROLINA),8249.68
SOHAR,YANTAI,5780.61
SOKHNA,MOGADISHU,2669.44
SOKHNA,PORT SUDAN,698.7
SON DUONG,GDANSK,10478
SON DUONG,HAMBANTOTA,2724.35
SON DUONG,HOUSTON,11614.28
SON DUONG,JEBEL ALI,4859.92
SON DUONG,KAOHSIUNG,816.75
SON DUONG,MUMBAI,3517.22
SON DUONG,PENANG,1533.12
SON DUONG,RAVENNA,7866.6
SON DUONG,TAICHUNG,850.64
SONGKHLA,KOPER,6497.05
SONGKHLA,NEW ORLEANS,12527.55
SONGKHLA,PORT QASIM,3173
SONGKHLA,ROTTERDAM,8412.25
SONGXIA,KASHIMA,1216
SONMEZ,CONAKRY,3916.44
SONMEZ,HOUSTON,7167.3
SOREL,FANGCHENG,12040.35
SOREL,HAMBURG,3287.33
SOREL,KAWASAKI,11429.25
SOREL,LA GUAIRA,2910.82
SOREL,LIANYUNGANG,11325.12
SOREL,ORAN,3393
SOREL,TAICANG,11771
SOREL,ZHENJIANG,11669.84
SOUSSE,POZZALLO,208.89
SOUTH WEST PASS,AMSTERDAM,4779
SOUTH WEST PASS,DALIAN,9857.43
SOUTH WEST PASS,NEW ORLEANS,92.56
SOUTHAMPTON,AMSTERDAM,299.25
SOUTHAMPTON,ANTWERP,279.18
SOUTHAMPTON,CARTAGENA (SPAIN),1381.3
SOUTHAMPTON,DAMIETTA,3215.68
SOUTHAMPTON,DORDRECHT,289.08
SOUTHAMPTON,EEMSHAVEN,417.78
SOUTHAMPTON,GABES,2218.72
SOUTHAMPTON,GHAZAOUET,1315.75
SOUTHAMPTON,GHENT,266
SOUTHAMPTON,LISAHALLY PORT,571.23
SOUTHAMPTON,LISBON,973.35
SOUTHAMPTON,ORAN,1382.4
SOUTHAMPTON,RADES,2076.48
SOUTHAMPTON,ROTTERDAM,270.72
SOUTHAMPTON,RUISBROEK,317.22
SOUTHAMPTON,SANTANDER,572.22
SOUTHAMPTON,TILBURY,221.48
SOVGAVAN,MAP TA PHUT,3668.32
SPARROW'S POINT,ALTAMIRA,1948.29
SPARROW'S POINT,REDCAR,3453.12
SRIRACHA HARBOUR,ANGGREK PORT,1856.4
SRIRACHA HARBOUR,BELAWAN,1191.71
SRIRACHA HARBOUR,CALACA,1518
SRIRACHA HARBOUR,CIGADING,1293.36
SRIRACHA HARBOUR,CILACAP,1536.96
SRIRACHA HARBOUR,CIWANDAN,1269
SRIRACHA HARBOUR,GRESIK,1444.41
SRIRACHA HARBOUR,INCHEON,2630.4
SRIRACHA HARBOUR,KAOHSIUNG,1844.16
SRIRACHA HARBOUR,KUNSAN,2522.25
SRIRACHA HARBOUR,MAKASSAR,1792
SRIRACHA HARBOUR,MANILA,1507.24
SRIRACHA HARBOUR,MASSAWA,4637.76
SRIRACHA HARBOUR,MERAK,1217.16
SRIRACHA HARBOUR,NEW ORLEANS,12023.55
SRIRACHA HARBOUR,PANJANG,1350.33
SRIRACHA HARBOUR,PIPAVAV,3529.05
SRIRACHA HARBOUR,PRAI,1257.9
SRIRACHA HARBOUR,SEMARANG,1411.2
SRIRACHA HARBOUR,TANJUNG PRIOK,1268.88
SRIRACHA HARBOUR,ZHANJIANG,1559.44
"ST CHARLES, LA",DUBLIN,4376.64
ST EUSTATIUS,SANTOS,3786.3
ST JAMES,IMMINGHAM,4633.15
ST JOHN'S (CANADA),BALTIMORE (IRELAND),1744.08
ST JOHN'S (CANADA),NEW HAVEN,955.7
ST LAWRENCE,BAYUQUAN,11960.42
ST LAWRENCE,NINGBO,11810.94
ST NAZAIRE,A.R.A.G.,640
ST NAZAIRE,AMSTERDAM,673
ST NAZAIRE,AVEIRO,556
ST NAZAIRE,AVILES,284.96
ST NAZAIRE,BARCELONA,1604.72
ST NAZAIRE,BASSENS,198.79
ST NAZAIRE,BORDEAUX,187.21
ST NAZAIRE,CASABLANCA,960.45
ST NAZAIRE,DROGHEDA,515.1
ST NAZAIRE,DUBLIN,497.12
ST NAZAIRE,DUNKIRK,534.6
ST NAZAIRE,FOYNES,565.95
ST NAZAIRE,GHENT,617.76
ST NAZAIRE,GIJON,271.32
ST NAZAIRE,GLASGOW,677.04
ST NAZAIRE,GREENORE,496.32
ST NAZAIRE,IPSWICH,558.6
ST NAZAIRE,LA CORUNA,365.65
ST NAZAIRE,LEIXOES,569.64
ST NAZAIRE,LISBON,748.41
ST NAZAIRE,LIVERPOOL (CANADA),2704.8
ST NAZAIRE,LIVERPOOL (UNITED KINGDOM),558.26
ST NAZAIRE,PORT KELANG,7788
ST NAZAIRE,PORT KLANG,7476.48
ST NAZAIRE,PORTO TORRES,1834.56
ST NAZAIRE,RESERVE,4804.8
ST NAZAIRE,ROTTERDAM,640
ST NAZAIRE,SEVILLE,1074.15
ST NAZAIRE,VILLAGARCIA DE AROSA,505.89
ST NAZAIRE,VLAARDINGEN,614.98
ST NAZAIRE,WATERFORD,420
ST PETERSBURG (RUSSIA),ANTONINA,6755.08
ST PETERSBURG (RUSSIA),ARATU,6077.16
ST PETERSBURG (RUSSIA),BALTIMORE (USA),4866.75
ST PETERSBURG (RUSSIA),BARRANQUILLA,5578.16
ST PETERSBURG (RUSSIA),BAYUQUAN,13111.35
ST PETERSBURG (RUSSIA),BEIHAI,11640.3
ST PETERSBURG (RUSSIA),GANGAVARAM,9403.68
ST PETERSBURG (RUSSIA),GRESIK,10080.24
ST PETERSBURG (RUSSIA),HABAS,4553.63
ST PETERSBURG (RUSSIA),HEREKE,4756.54
ST PETERSBURG (RUSSIA),ISKENDERUN,4674.43
ST PETERSBURG (RUSSIA),KANDLA,7378.56
ST PETERSBURG (RUSSIA),LIANYUNGANG,12444
ST PETERSBURG (RUSSIA),MUNDRA,8028.3
ST PETERSBURG (RUSSIA),NEMRUT BAY,4241.28
ST PETERSBURG (RUSSIA),NEW MANGALORE,7932.54
ST PETERSBURG (RUSSIA),NEW ORLEANS,5745.74
ST PETERSBURG (RUSSIA),NUEVA PALMIRA,7926.42
ST PETERSBURG (RUSSIA),PADANG,9719.58
ST PETERSBURG (RUSSIA),PARANAGUA,6879.51
ST PETERSBURG (RUSSIA),PECEM,5476.38
ST PETERSBURG (RUSSIA),PISCO,7486.12
ST PETERSBURG (RUSSIA),PUERTO QUETZAL,7043.14
ST PETERSBURG (RUSSIA),QINGDAO,12182
ST PETERSBURG (RUSSIA),QUI NHON,10639
ST PETERSBURG (RUSSIA),RAVENNA,4593.68
ST PETERSBURG (RUSSIA),RIO GRANDE (BRAZIL),7649.2
ST PETERSBURG (RUSSIA),ROUEN,1768.2
ST PETERSBURG (RUSSIA),SAO FRANCISCO DO SUL,7256.08
ST PETERSBURG (RUSSIA),VERACRUZ,6285.06
ST PETERSBURG (RUSSIA),VISAKHAPATNAM,9129.39
ST PETERSBURG (RUSSIA),VITORIA,6628.96
ST PETERSBURG (RUSSIA),YANTAI,11834.88
ST PETERSBURG (RUSSIA),ZHANJIANG,10653.12
ST PETERSBURG (RUSSIA),ZHENJIANG,12313.44
STANLOW,GHENT,723
STOCKTON,CAMPHA,6812
STOCKTON,JORF LASFAR,7146.85
STOCKTON,KANDA,4754.75
STOCKTON,KINUURA,4679.73
STOCKTON,MALILI,7180.09
STOCKTON,MERSIN,9555.48
STOCKTON,PORT KELANG,8007.3
SU-AO,BANGKOK,1890.5
SU-AO,CHITTAGONG,3243.24
SU-AO,COLOMBO,3529.05
SU-AO,MANILA,690.84
SUAPE,BROWNSVILLE,4168.09
SUAPE,MASSAWA,5925.73
SUAPE,PANJIN,11375.1
SUAPE,PUERTO BARRIOS,3545.4
SUAPE,RIZHAO,11515.4
SUAPE,SITRA,8036
SUAPE,ZHENJIANG,11374.29
SUBIC BAY,BAOSHAN,1033.92
SUBIC BAY,CAOFEIDIAN,1601.32
SUBIC BAY,DADONG,1563.54
SUBIC BAY,FANGCHENG,813.4
SUBIC BAY,LANSHAN,1407
SUBIC BAY,LIANYUNGANG,1345.41
SUBIC BAY,LUOJING,1127.36
SUBIC BAY,MAJISHAN,1052.1
SUBIC BAY,QINGDAO,1394.64
SUBIC BAY,TIANJIN,1611.84
SUBIC BAY,ZHANJIANG,719.25
SUBIC BAY,ZHUHAI,588.06
SUDESTE,BAHRAIN,7851.75
SUDESTE,BAYUQUAN,10879.4
SUDESTE,CHANGZHOU,11533.2
SUDESTE,FANGCHENG,10512.32
SUDESTE,HAMBURG,5479.18
SUDESTE,HIDD,3001.86
SUDESTE,IJMUIDEN,5509.47
SUDESTE,IMMINGHAM,5311.6
SUDESTE,JIANGYIN,11191.44
SUDESTE,JINGTANG,10968.96
SUDESTE,LANQIAO,11358.72
SUDESTE,LANSHAN,10810.65
SUDESTE,LIANYUNGANG,11276.65
SUDESTE,QINGDAO,11035.53
SUDESTE,RIZHAO,11509.22
SUDESTE,TAICANG,10356.9
SUDESTE,ZHANJIANG,9595.95
SUDESTE,ZHENJIANG,10485.15
SUDESTE,ZHOUSHAN,10447.87
SUDESTE,ZHUHAI,10342.8
SUEZ,GIZAN,980
SUNDERLAND,BILBAO,888.96
SUR,HAZIRA,733.04
SUR,ITAQUI,7795.86
SUR,JAIGAD,861.9
SUR,KANDLA,595.84
SUR,NEW ORLEANS,9394.32
SUR,NEWCASTLE (AUSTRALIA),6907.18
SUR,NOLA,9213.66
SUR,PARANAGUA,7491.84
SUR,RIO GRANDE (BRAZIL),7966.2
SUR,ROZI,588
SUR,SAN NICOLAS (ARGENTINA),7757.7
SUR,SANTOS,7981.47
SUR,TOPOLOBAMPO,11452.48
SURABAYA,BLUFF,4031.8
SURABAYA,DUNEDIN,4522.96
SURABAYA,KASHIMA,3339
SURABAYA,NINGDE,2377.44
SURAT THANI,KRISHNAPATNAM,2245.32
SUSAKI,HONG KONG,1296.88
SUSAKI,KAOHSIUNG,1021.02
SUSAKI,TAICHUNG,902.7
SUSAKI,WHYALLA,5585.52
SW PASS,CONVENT,158.57
SW PASS,PUERTO CABELLO,1607.4
SW PASS,SALAVERRY,2524.08
SW PASS,SINGAPORE-JAPAN,11870.56
SW PASS,TAIZHOU,9803.92
SW PASS LZ,NEW ORLEANS,162.96
SWINOUJSCIE,CONAKRY,3628.8
SWINOUJSCIE,MATADI,5752.96
SWINOUJSCIE,PORT HARCOURT,5405.92
SZCZECIN,ANTWERP,984.9
SZCZECIN,BELFAST,1253.7
SZCZECIN,DOUALA,5246.92
SZCZECIN,GDYNIA,223.44
SZCZECIN,GHENT,932.23
SZCZECIN,MALAGA,2242.24
SZCZECIN,MATADI,5504.64
SZCZECIN,NEW ORLEANS,5082.24
SZCZECIN,NOLA,5082.24
SZCZECIN,PORT HARCOURT,5340.72
SZCZECIN,SEVILLE,2317.12
SZCZECIN,ST MALO,1198
TABONEO,ANCONA,6638.6
TABONEO,BALINGASAG,1170.08
TABONEO,BASUO,1742.76
TABONEO,BEDI BUNDER,3362.05
TABONEO,BIN QASIM,3768.77
TABONEO,BINH THUAN,1157
TABONEO,BORYEONG,2763.49
TABONEO,BRINDISI,7061.25
TABONEO,CAOFEIDIAN,3081.52
TABONEO,CEBU,1189.76
TABONEO,CHANGSHU,2513.2
TABONEO,CHITTAGONG,2368.8
TABONEO,DAHANU,3136.32
TABONEO,DAHEJ,3401.68
TABONEO,DANDONG,2848.86
TABONEO,DHAMRA,2356
TABONEO,DHARAMTAR,3354.75
TABONEO,DONGGUAN,2016.56
TABONEO,ENNORE,2312.8
TABONEO,FANGCHENG,1830.51
TABONEO,FUZHOU,2153.84
TABONEO,GANGAVARAM,2386.8
TABONEO,GENOA,7577.85
TABONEO,GUANGZHOU,2023.95
TABONEO,"HAIMEN, GUANGDONG",1894
TABONEO,HALDIA,2329.47
TABONEO,HAZIRA,3352.19
TABONEO,HIBIKINADA,2760.4
TABONEO,HIROHATA,2755
TABONEO,HITACHINAKA,3115.84
TABONEO,HONG KONG,1975.05
TABONEO,HOSOSHIMA,2553.21
TABONEO,ILOILO,1127.16
TABONEO,IYOMISHIMA,2821.17
TABONEO,JAIGARH,2973.12
TABONEO,KAKINADA,2453.36
TABONEO,KAKOGAWA,2753
TABONEO,KANDLA,3670.92
TABONEO,KANIKA SAND,2227.2
TABONEO,KARACHI,3612.51
TABONEO,KARAIKAL,2440.2
TABONEO,KASHIMA,2976
TABONEO,KAWASAKI,2850.82
TABONEO,KIMITSU,2873.97
TABONEO,KINUURA,2943.15
TABONEO,KO PHALUAI,1299
TABONEO,KOBE,2743
TABONEO,KOH PHALUAI,1301
TABONEO,KOHSICHANG TPP,1498.64
TABONEO,KRISHNAPATNAM,2411.88
TABONEO,LEKIR BULK TERMINAL,1026.06
TABONEO,LONGKOU,2874.96
TABONEO,LUGAIT,1161.68
TABONEO,LUMUT (MALAYSIA),1062
TABONEO,LUOJING,2436.12
TABONEO,LUOYUAN,2107.32
TABONEO,MAP TA PHUT,1369.64
TABONEO,MARIVELES,1303.68
TABONEO,MASINLOC,1415
TABONEO,MAUBAN,1519.65
TABONEO,MISHIMA-KAWANOE,2848.56
TABONEO,MIZUSHIMA,2889.6
TABONEO,MONGLA,2222.05
TABONEO,MORMUGAO,2850.24
TABONEO,MUL DWARKA,3199.68
TABONEO,MUMBAI,3155.13
TABONEO,MUNDRA,3596.52
TABONEO,NAGOYA,2705.28
TABONEO,NANJING,2702.96
TABONEO,NAVLAKHI,3750.6
TABONEO,NEW MANGALORE,2897.39
TABONEO,NEW TUTICORIN,2593.5
TABONEO,NIIHAMA,2701.71
TABONEO,NINGBO,2348.25
TABONEO,NINGDE,2000.64
TABONEO,OITA,2704.02
TABONEO,OKHA,3593.67
TABONEO,ONAHAMA,2932.31
TABONEO,PARADIP,2424.45
TABONEO,PAYRA,2375.18
TABONEO,PHU MY,1132.96
TABONEO,PIPAVAV,3259.48
TABONEO,PLOCE,6798.33
TABONEO,PORT QASIM,3567.96
TABONEO,PORTO TORRES,7283.82
TABONEO,QINHUANGDAO,2923.47
TABONEO,QINZHOU,1884.96
TABONEO,QUANZHOU,2020.62
TABONEO,RAYONG,1329.05
TABONEO,RIO TUBA,1044.34
TABONEO,ROTTERDAM,9119
TABONEO,RUGAO,2452.23
TABONEO,SAKAIDE,2624.85
TABONEO,SALAYA,3467.24
TABONEO,SHANGHAI,2417
TABONEO,SHANTOU,2001.3
TABONEO,SHIDONGKOU,2387.88
TABONEO,SOMA,3138.54
TABONEO,SUAL,1509.95
TABONEO,TAICANG,2303.75
TABONEO,TAIPEI,2068.24
TABONEO,TAIZHOU,2480.38
TABONEO,THESSALONIKI,6530
TABONEO,TIESHAN,1922.96
TABONEO,TOBATA,2787.2
TABONEO,TOLEDO (PHILIPPINES),1151
TABONEO,TUNA,3474.1
TABONEO,TUTICORIN,2417.66
TABONEO,UBE,2670.03
TABONEO,VILLANUEVA,1170.08
TABONEO,VISAKHAPATNAM,2327
TABONEO,VIZAG,2372.52
TABONEO,VUNG TAU,1124.06
TABONEO,WAIGAOQIAO,2418.42
TABONEO,XIAMEN,1975.74
TABONEO,XINSHA,1960.41
TABONEO,YAWATA,2599.6
TABONEO,YOSU,2794.05
TABONEO,ZHANJIANG,1765.44
TABONEO,ZHENJIANG,2610.18
TABONEO,ZHUHAI,1952.08
TACLOBAN,KUANTAN,1504.88
TACLOBAN,RAVENNA,8165.85
TACOMA,BUENAVENTURA,4150.08
TACOMA,BUSAN,4711.38
TACOMA,CAI MEP,6501.33
TACOMA,CAI MEP INTERNATIONAL TERMINAL,6632.67
TACOMA,CHANGSHU,5268.45
TACOMA,CHITTAGONG,8744.46
TACOMA,DAFENG,5306.7
TACOMA,DALIAN,5385.45
TACOMA,DANDONG,5258.1
TACOMA,HACHINOHE,3853.36
TACOMA,HAKATA,4649
TACOMA,HUANGHUA,5079.36
TACOMA,INCHEON,4999
TACOMA,JIANGYIN,5327.16
TACOMA,JINGTANG,5506.2
TACOMA,KAGOSHIMA,4980.56
TACOMA,KAOHSIUNG,5291.52
TACOMA,KASHIMA,4067.98
TACOMA,KINUURA,4476.78
TACOMA,KOBE,4590.45
TACOMA,KUNSAN,4764.64
TACOMA,KUSHIRO,3653.02
TACOMA,LANSHAN,5370.75
TACOMA,LIANYUNGANG,5177.26
TACOMA,MACHONG,5688.9
TACOMA,MIZUSHIMA,4564.89
TACOMA,NAGOYA,4580.16
TACOMA,NANJING,5276
TACOMA,NANSHA,5622.12
TACOMA,NANTONG,4983.86
TACOMA,NINGBO,5122
TACOMA,PANJIN,5141.97
TACOMA,PHU MY,6506.28
TACOMA,PYEONGTAEK,5204.16
TACOMA,QINGDAO,5291.52
TACOMA,QINHUANGDAO,5498.85
TACOMA,RIZHAO,5283.9
TACOMA,SHANGHAI,5195.88
TACOMA,SHIBUSHI,4622.66
TACOMA,SURABAYA,7438.66
TACOMA,TAICHUNG,5612.88
TACOMA,TAIZHOU,5468.4
TACOMA,TAMASHIMA,4752.42
TACOMA,TANGSHAN,5086.68
TACOMA,TANIYAMA,4787
TACOMA,TIANJIN,5199.88
TACOMA,TOMAKOMAI,4039.66
TACOMA,TOPOLOBAMPO,2092.3
TACOMA,TOYOHASHI,4613.7
TACOMA,ULSAN,4502.12
TACOMA,XINSHA,5980.18
TACOMA,YANGJIANG,5940.82
TACOMA,YANGZHOU,5234
TACOMA,YANTAI,5008.78
TACOMA,YINGKOU,5407.02
TACOMA,ZHANGJIAGANG,5318.92
TACOMA,ZHENJIANG,5131.28
TACOMA,ZHOUSHAN,5207.1
TAGONOURA,DANGJING,1003.8
TAGONOURA,KUNSAN,906.15
TAHARA,PENANG,3098.76
TAICANG,HENDERSON,3885.82
TAICANG,HOUSTON,9947.98
TAICHUNG,ABU DHABI,5472.6
TAICHUNG,ANTWERP,9953.46
TAICHUNG,BARCELONA,8734.95
TAICHUNG,BILBAO,9439.65
TAICHUNG,BIN QASIM,4409.28
TAICHUNG,CARTAGENA (SPAIN),8346.69
TAICHUNG,CASABLANCA,9096.96
TAICHUNG,CHITTAGONG,3285.7
TAICHUNG,COLOMBO,3307.75
TAICHUNG,DAMIETTA,6647.34
TAICHUNG,DAMMAM,5292
TAICHUNG,DILISKELESI,7242.24
TAICHUNG,ERDEMIR,7573.5
TAICHUNG,EREGLI,7420.5
TAICHUNG,FREDERICIA,10404.66
TAICHUNG,GDYNIA,10519.68
TAICHUNG,GEMLIK,7304.1
TAICHUNG,HALDIA,3353.76
TAICHUNG,HAMRIYAH,5404.35
TAICHUNG,HUELVA,8401.92
TAICHUNG,ISKENDERUN,7318.15
TAICHUNG,JEBEL ALI,4910.55
TAICHUNG,JEDDAH,5847.16
TAICHUNG,KARACHI,4353.85
TAICHUNG,KROMAN,7471.53
TAICHUNG,NEW ORLEANS,10692.24
TAICHUNG,PORT QASIM,4312.05
TAICHUNG,RAVENNA,8306.48
TAICHUNG,SAGUNTO,8225.14
TAICHUNG,SETUBAL,9212.32
TAICHUNG,SINGAPORE,1729.92
TAICHUNG,SOHAR,4751.04
TAICHUNG,SZCZECIN,11279.84
TAICHUNG,XIAMEN,136.99
TAIXING,BUNBURY,3950.1
TAIXING,GLADSTONE,4277.7
TAIXING,KWINANA,3897.85
TAIZHOU,CADIZ,9420.27
TAIZHOU,GHENT,11067.68
TAIZHOU,HOUSTON,10573.98
TAIZHOU,HUELVA,9448.55
TAIZHOU,IMBITUBA,11005.97
TAIZHOU,NUEVA PALMIRA,10843.2
TAIZHOU,RIO GRANDE (BRAZIL),10852.52
TAIZHOU,ROTTERDAM,10764.58
TAIZHOU,SINGAPORE,2208
TAKORADI,CHERNOMORSK,4912
TAKORADI,HUANGHUA,11107.52
TAKORADI,LONGKOU,11230.8
TAKORADI,NANTONG,9840
TAKORADI,QINGDAO,10668.18
TAKORADI,QINZHOU,9136.43
TAKORADI,XINGANG,10367.04
TALCAHUANO,BRUNSBUTTEL,8094.77
TALLINN,DILISKELESI,4260.48
TALLINN,HOUSTON,5662.08
TALLINN,ISKENDERUN,4600.53
TALLINN,NEMRUT BAY,4329.9
TAMAN,ALGIERS,1722.35
TAMAN,ALIAGA,673
TAMAN,AMSTERDAM,3628.35
TAMAN,ASHDOD,1282
TAMAN,BRINDISI,1258.4
TAMAN,CAMPHA,7810.49
TAMAN,CASABLANCA,2360.82
TAMAN,CHENNAI,5079.36
TAMAN,CIVITAVECCHIA,1566.63
TAMAN,CONSTANTZA,351.14
TAMAN,DOUALA,5964
TAMAN,DURBAN,6168.07
TAMAN,EREN PORT,286.9
TAMAN,FOS,1768.31
TAMAN,HALDIA,5820.21
TAMAN,ICDAS,493.44
TAMAN,IJMUIDEN,3833.55
TAMAN,INCHEON,9067.09
TAMAN,JNPT,4145.78
TAMAN,KAKINADA,5349.55
TAMAN,KEMEN,8060
TAMAN,MERSIN,1210
TAMAN,MOSTAGANEM,1951.29
TAMAN,NEMRUT BAY,658.56
TAMAN,OKHA,3959.04
TAMAN,PLOMIN,1620.15
TAMAN,PORT HARCOURT,5561
TAMAN,PORT SUDAN,2093.52
TAMAN,QINGDAO,8954.82
TAMAN,SAFI,2603.84
TAMAN,SAMCHEON PO,9072.96
TAMAN,SHANGHAI,8442
TAMAN,TARRAGONA,1929
TAMAN,TOROS,1229.96
TAMAN,ULSAN,9217.95
TAMAN,VERACRUZ,6871.76
TAMAN,VIZAG,5275.35
TAMATAVE,LIANYUNGANG,5900.16
TAMPA,ALTAMIRA,868.15
TAMPA,AMSTERDAM,4510.44
TAMPA,ANTONINA,5167
TAMPA,BEJAIA,4699.1
TAMPA,BELFAST,4282.72
TAMPA,BRISBANE,9146.34
TAMPA,DUBLIN,4131.27
TAMPA,FOYNES,4170.6
TAMPA,GUAYAQUIL,2178.75
TAMPA,ITAQUI,3013.79
TAMPA,KAKINADA,10383.12
TAMPA,KANDLA,8896.84
TAMPA,KOHSICHANG TPP,11360.1
TAMPA,KOHSICHANG TRANSHIPMENT AREA,12199.2
TAMPA,KWINANA,10103.25
TAMPA,LIVERPOOL (UNITED KINGDOM),4140.5
TAMPA,MATARANI,3174.08
TAMPA,MUNDRA,9223.32
TAMPA,NUEVA PALMIRA,6153.22
TAMPA,PAITA,2233.35
TAMPA,PARANAGUA,5408.55
TAMPA,PISCO,2753.26
TAMPA,PORT KELANG,10936.53
TAMPA,PORTO ALEGRE,5490.24
TAMPA,QINHUANGDAO,9977
TAMPA,QUEBRACHO TERMINAL,6443.85
TAMPA,RINGASKIDDY,3902.31
TAMPA,RIO GRANDE (BRAZIL),5390.29
TAMPA,ROUEN,4265.09
TAMPA,SALVADOR,4102.56
TAMPA,SAMSUN,6326.88
TAMPA,SAN ANTONIO,4074.72
TAMPA,SAN LORENZO-SAN MARTIN,5952.89
TAMPA,SAN NICOLAS (ARGENTINA),6010.29
TAMPA,SANTOS,5275.2
TAMPA,SAO FRANCISCO DO SUL,4920.05
TAMPA,TAICHUNG,9699.84
TAMPA,TOPOLOBAMPO,3641.4
TAMPA,VERACRUZ,962.85
TANAH KUNING,DHARAMTAR,4004.7
TANAH KUNING,KOHSICHANG TPP,1655.22
TANAH KUNING,KRISHNAPATNAM,3157.35
TANAH KUNING,NAVLAKHI,3981.45
TANAH KUNING,TUTICORIN,2931.7
TANAH KUNING,VISAKHAPATNAM,3011.04
TANJUNG BAKAU,CHATTOGRAM,2873.85
TANJUNG BAKAU,FANGCHENG,1729.12
TANJUNG BAKAU,HUANGPU,1624.31
TANJUNG BAKAU,ZHAPU,2001.82
TANJUNG BARA,BATAAN,943.34
TANJUNG BARA,BIN QASIM,4162
TANJUNG BARA,BRINDISI,7435.57
TANJUNG BARA,CAGAYAN DE ORO,692.16
TANJUNG BARA,DAHEJ,4064.55
TANJUNG BARA,DAVAO,699.92
TANJUNG BARA,ENNORE,2782.55
TANJUNG BARA,GO GIA BUOYS,1325.61
TANJUNG BARA,HONG KONG,1527.76
TANJUNG BARA,JIANGYIN,2103.83
TANJUNG BARA,KAOHSIUNG,1450.24
TANJUNG BARA,KOBE,2354.31
TANJUNG BARA,KRISHNAPATNAM,2957
TANJUNG BARA,LUGAIT,733.2
TANJUNG BARA,MAP TA PHUT,1795.86
TANJUNG BARA,MUARA,848.68
TANJUNG BARA,MUNDRA,3867.84
TANJUNG BARA,NAGOYA,2357.88
TANJUNG BARA,NANJING,2252.61
TANJUNG BARA,NEW MANGALORE,3416.51
TANJUNG BARA,PAYRA,2788.75
TANJUNG BARA,PORT QASIM,4190.16
TANJUNG BARA,QIANWAN,2369.12
TANJUNG BARA,QINZHOU,1640.52
TANJUNG BARA,SHANWEI,1468.04
TANJUNG BARA,SUAL,1104.66
TANJUNG BARA,TOBATA,2154.6
TANJUNG BARA,TONDA,2198.99
TANJUNG BARA,TSURUGA,2485.14
TANJUNG BARA,VUNG TAU,1224.96
TANJUNG BARA COAL TERMINAL,ASHKELON,6144.96
TANJUNG BARA COAL TERMINAL,BASUO,1471.49
TANJUNG BARA COAL TERMINAL,BEDI BUNDER,4001.58
TANJUNG BARA COAL TERMINAL,BRINDISI,7146.81
TANJUNG BARA COAL TERMINAL,CIVITAVECCHIA,7818.72
TANJUNG BARA COAL TERMINAL,DAHEJ,3716.16
TANJUNG BARA COAL TERMINAL,DAVAO,706.65
TANJUNG BARA COAL TERMINAL,FUSINA,7442.12
TANJUNG BARA COAL TERMINAL,GANGAVARAM,2849.84
TANJUNG BARA COAL TERMINAL,HAZIRA,3630.9
TANJUNG BARA COAL TERMINAL,HONG KONG,1410.24
TANJUNG BARA COAL TERMINAL,ISHIKARA,1765.48
TANJUNG BARA COAL TERMINAL,JINGTANG,2533
TANJUNG BARA COAL TERMINAL,KOHSICHANG TPP,1902.41
TANJUNG BARA COAL TERMINAL,KRISHNAPATNAM,3075.28
TANJUNG BARA COAL TERMINAL,LIMAY (PHILIPPINES),941
TANJUNG BARA COAL TERMINAL,LUGAIT,669.75
TANJUNG BARA COAL TERMINAL,LUMUT (MALAYSIA),1695.2
TANJUNG BARA COAL TERMINAL,MAP TA PHUT,1759.58
TANJUNG BARA COAL TERMINAL,MAUBAN,1077.12
TANJUNG BARA COAL TERMINAL,MUNDRA,4190.16
TANJUNG BARA COAL TERMINAL,NADAHAMA,2307.69
TANJUNG BARA COAL TERMINAL,NAGOYA,2526.3
TANJUNG BARA COAL TERMINAL,NANTONG,1967.04
TANJUNG BARA COAL TERMINAL,NEW MANGALORE,3350.17
TANJUNG BARA COAL TERMINAL,PARADIP,2992.08
TANJUNG BARA COAL TERMINAL,PORT DICKSON,1560.3
TANJUNG BARA COAL TERMINAL,SIHANOOKVILLE,1717.01
TANJUNG BARA COAL TERMINAL,TOBATA,2381.4
TANJUNG BARA COAL TERMINAL,TONDA,2176.32
TANJUNG BARA COAL TERMINAL,TUTICORIN,3117.45
TANJUNG BARA COAL TERMINAL,VIZAG,2923.95
TANJUNG BIN,DURBAN,5005.8
TANJUNG BIN,NANSHA,1471.14
TANJUNG BUYUT,DHARAMTAR,2575.35
TANJUNG BUYUT,KOHSICHANG TPP,1041.04
TANJUNG BUYUT,TAIZHOU,2350.08
TANJUNG BUYUT,VISAKHAPATNAM,1767.15
TANJUNG BUYUT,ZHANGJIAGANG,2308.8
TANJUNG KAMPEH,BATAAN,1367
TANJUNG KAMPEH,DAHEJ,2775.96
TANJUNG KAMPEH,KARAIKAL,1672
